fide_id,list_month,standard,rapid,blitz,inactive
8670773,2026-07,1710,1767,,
8670790,2026-07,1578,1600,,
8670820,2026-07,1696,1688,,
8670846,2026-07,1571,,,
8670854,2026-07,1522,,,
8670862,2026-07,1508,,,
8670870,2026-07,1426,,,
8670919,2026-07,1739,1612,,
8670927,2026-07,1544,1539,,
8670951,2026-07,1522,,,
8670960,2026-07,1553,1464,,
8670978,2026-07,1602,1652,1675,
8671001,2026-07,,1677,,
8671010,2026-07,1580,1468,,
8671028,2026-07,1501,1601,1552,
8671036,2026-07,1567,1545,,
8671079,2026-07,1619,,,
8671087,2026-07,1673,1661,,
8671095,2026-07,1516,,,
8671150,2026-07,1505,,,
8671168,2026-07,,1420,,
8671222,2026-07,1552,,,
8671303,2026-07,,1708,,
8671338,2026-07,1569,,,
8671346,2026-07,1547,,,
8671397,2026-07,1696,,,
8671435,2026-07,1531,,,
8671443,2026-07,1495,,,
8671508,2026-07,1513,1454,,
8671532,2026-07,1674,,,
8671575,2026-07,1675,1867,,
8671583,2026-07,1536,1574,,
8671591,2026-07,1748,1664,,
8671613,2026-07,1646,1609,,
8671621,2026-07,1482,,,
8671630,2026-07,1432,,,
8671648,2026-07,1621,,,
8671680,2026-07,1517,1646,,
8671699,2026-07,1452,,,
8671761,2026-07,1524,,,
8671796,2026-07,1703,1634,,
8671826,2026-07,1504,,,
8671842,2026-07,1734,,,
8671850,2026-07,1564,,,
8671869,2026-07,1519,1537,,1
8671877,2026-07,1542,1582,,
8671885,2026-07,,1421,,
8671966,2026-07,1685,,1640,
8671974,2026-07,1798,,,
8671990,2026-07,1682,1700,,
8672032,2026-07,,1556,,
8672067,2026-07,,1531,,
8672130,2026-07,,1746,,
8672164,2026-07,1615,,,
8672199,2026-07,1691,,,1
8672210,2026-07,,1465,,
8672342,2026-07,,1403,,
8672377,2026-07,1482,,,1
8672393,2026-07,1560,,,1
8672407,2026-07,1488,,,1
8672423,2026-07,1604,,,
8672431,2026-07,1480,1450,1466,
8672440,2026-07,,1508,1421,
8672458,2026-07,1588,1581,1602,
8672563,2026-07,,1721,,
8672601,2026-07,1900,,,1
8672628,2026-07,1546,,,
8672644,2026-07,1656,,,1
8672709,2026-07,1562,,,
8672717,2026-07,1473,,,
8672733,2026-07,1583,,,
8672741,2026-07,1821,,,
8672750,2026-07,1639,,,
8672768,2026-07,1413,,,
8672776,2026-07,1409,,,
8672784,2026-07,1489,,,
8672806,2026-07,1507,1446,,
8672814,2026-07,1827,1854,1915,
8672822,2026-07,1746,,,
8672830,2026-07,1411,,,
8672849,2026-07,1726,,,
8672903,2026-07,,,1410,
8672911,2026-07,1653,,,
8672920,2026-07,1473,1487,1516,
8672938,2026-07,1626,1523,1540,
8672946,2026-07,1437,1469,1484,
8672954,2026-07,1562,1623,,
8672962,2026-07,1735,1586,1594,
8672989,2026-07,1508,1500,,
8672997,2026-07,1493,1523,1423,
8673020,2026-07,,1430,,
8673055,2026-07,,1485,,
8673063,2026-07,1552,,,
8673080,2026-07,1457,,1426,
8673101,2026-07,1443,,1440,
8673110,2026-07,1569,,,
8673128,2026-07,,1430,,
8673179,2026-07,1488,1584,,
8673187,2026-07,1579,1487,1521,
8673241,2026-07,1568,,,
8673276,2026-07,1506,,,1
8673292,2026-07,1459,,,
8673357,2026-07,1523,,,
8673365,2026-07,1644,,,
8673454,2026-07,1540,,,
8673470,2026-07,1897,,1755,
8673497,2026-07,,1646,,
8673560,2026-07,1688,1535,1526,
8673616,2026-07,1566,,1683,
8673632,2026-07,,1510,,
8673675,2026-07,,,1469,
8673683,2026-07,1725,1808,,
8673705,2026-07,1436,1447,,
8673780,2026-07,,1405,1439,
8673853,2026-07,1812,1783,1739,
8673900,2026-07,,1609,,
8673950,2026-07,1638,,1500,
8673993,2026-07,,1480,,
8674019,2026-07,1521,,1554,
8674027,2026-07,1661,1605,1524,
8674035,2026-07,,,1432,
8674060,2026-07,1599,,,
8674078,2026-07,1589,,,
8674086,2026-07,,1478,,
8674094,2026-07,,1576,,
8674108,2026-07,1743,1741,1631,
8674116,2026-07,1503,,1485,
8674132,2026-07,,1508,,
8674140,2026-07,1740,1649,1739,
8674191,2026-07,1586,,,
8674205,2026-07,1491,,,
8674256,2026-07,1604,1669,,
8674272,2026-07,1476,,,
8674302,2026-07,1664,1624,,
8674345,2026-07,1539,,,
8674361,2026-07,,1615,,
8674426,2026-07,1691,,,
8674434,2026-07,1756,,,
8674469,2026-07,1965,1976,2036,
8674493,2026-07,1565,,,
8674531,2026-07,1552,,,
8674558,2026-07,1439,,,
8674566,2026-07,,1532,,
8674574,2026-07,1518,,1588,
8674582,2026-07,1668,1694,1574,
8674590,2026-07,1466,,1416,
8674736,2026-07,1594,1582,,
8674744,2026-07,1646,1638,,
8674752,2026-07,1579,,,
8674825,2026-07,1744,,,
8674876,2026-07,1698,,,
8674906,2026-07,1482,,,
8674922,2026-07,1762,,,
8674973,2026-07,1635,,,
8674990,2026-07,1616,1559,,
8675058,2026-07,1632,1618,,
8675112,2026-07,,1661,,
8675139,2026-07,1675,,,
8675155,2026-07,1557,,,
8675180,2026-07,1539,,,
8675201,2026-07,1713,,,
8675287,2026-07,1483,,,
8675490,2026-07,1875,,,
8675589,2026-07,,1652,,
8675619,2026-07,1611,1612,,
8675635,2026-07,,1624,,
8675708,2026-07,1731,,,
8675775,2026-07,1423,,,
8675783,2026-07,1694,1724,,
8675848,2026-07,1639,,,
8675864,2026-07,1642,,,
8675910,2026-07,1415,,,
8675961,2026-07,1692,,,
8676232,2026-07,1464,,,
8676240,2026-07,1487,,,
8676461,2026-07,1558,,,
8676526,2026-07,1547,,,
8676550,2026-07,1665,1684,1710,
8676577,2026-07,1634,1640,1592,
8676631,2026-07,1557,1578,,
8676666,2026-07,1485,,,
8676720,2026-07,,1537,1416,
8676747,2026-07,1627,,,
8676763,2026-07,1522,1455,1448,
8676836,2026-07,,1565,,
8676852,2026-07,1735,1831,1779,
8676860,2026-07,1446,,,
8676879,2026-07,1566,,,
8676895,2026-07,1622,,,
8676909,2026-07,1527,,,
8676917,2026-07,1749,1561,,
8676925,2026-07,1537,,,
8676941,2026-07,1497,,,
8676950,2026-07,1602,1612,,
8677077,2026-07,1592,,,
8677093,2026-07,1673,,,
8677131,2026-07,1554,,,
8677182,2026-07,1703,,,
8677190,2026-07,1593,1575,,
8677212,2026-07,1483,,,
8677255,2026-07,1642,1795,1593,
8677271,2026-07,1722,1723,1647,
8677280,2026-07,1646,1674,1565,
8677310,2026-07,1476,,1637,
8677328,2026-07,,1633,,
8677352,2026-07,1541,,,
8677409,2026-07,1448,,,
8677417,2026-07,1503,,,
8677492,2026-07,1665,1581,,
8677565,2026-07,1679,,,
8677581,2026-07,1638,,,
8677603,2026-07,1502,,1514,
8677620,2026-07,1530,,,
8677654,2026-07,1729,,,
8677719,2026-07,1497,,,
8677743,2026-07,1714,,,
8677778,2026-07,1637,,,
8677786,2026-07,1560,,,
8677808,2026-07,1469,,,
8677883,2026-07,,1660,,
8677891,2026-07,,1649,,
8677905,2026-07,,1644,,
8677921,2026-07,1813,1646,,
8677972,2026-07,1589,,,
8677980,2026-07,1525,,,
8678006,2026-07,1669,,,
8678090,2026-07,1800,1625,,
8678162,2026-07,,1619,,
8678170,2026-07,,1474,,
8678316,2026-07,1618,,,
8678332,2026-07,1603,,,
8678529,2026-07,1577,1681,1515,
8678545,2026-07,1677,,,
8678553,2026-07,,1687,,
8678669,2026-07,1705,,,
8678723,2026-07,1705,,,
8678766,2026-07,1707,,,
8678774,2026-07,1479,1452,,
8678804,2026-07,1856,1768,,
8678928,2026-07,1885,,,
8678944,2026-07,,1598,,
8678995,2026-07,1612,,,
8679037,2026-07,1458,,,
8679045,2026-07,1473,,,
8679070,2026-07,1684,1727,,
8679100,2026-07,1768,,,
8679215,2026-07,1471,,,
8679223,2026-07,1690,1628,,
8679282,2026-07,,1577,,
8679339,2026-07,1728,,,
8679355,2026-07,1536,,,
8679428,2026-07,1577,,,
8679436,2026-07,1881,1755,,
8679568,2026-07,1572,,,
8679622,2026-07,,1644,,
8679630,2026-07,1793,1693,,
8679657,2026-07,1718,1662,,
8679665,2026-07,1679,,,
8679711,2026-07,1682,1628,,
8679720,2026-07,,1613,,
8679789,2026-07,,1540,,
8679860,2026-07,,1612,,
8679916,2026-07,1511,,,
8679975,2026-07,1607,,,
8679983,2026-07,1570,1558,,
8680035,2026-07,1623,,,
8680132,2026-07,,1447,,
8680205,2026-07,1723,,,
8680256,2026-07,1609,,,
8680418,2026-07,1421,,,
8680450,2026-07,1507,,,
8680493,2026-07,,1777,1518,
8680523,2026-07,1589,,,
8680540,2026-07,1626,,,
8680582,2026-07,1485,,,
8680590,2026-07,,1553,1499,
8680620,2026-07,1438,,,
8680663,2026-07,1644,1597,,
8680671,2026-07,1546,,,
8680701,2026-07,1902,1660,,
8680728,2026-07,,1714,,
8680795,2026-07,1559,1502,,
8680809,2026-07,1628,,,
8680850,2026-07,1612,,,
8680876,2026-07,1784,,,
8680922,2026-07,1555,,,
8680973,2026-07,1633,,,
8681007,2026-07,1407,,,
8681066,2026-07,1599,1478,,
8681104,2026-07,1611,,,
8681112,2026-07,1656,,,
8681120,2026-07,1501,,,
8681139,2026-07,1557,,,
8681147,2026-07,1698,,,
8681171,2026-07,1544,1526,,
8681210,2026-07,,1686,,
8681252,2026-07,1709,,,
8681325,2026-07,,1521,,
8681368,2026-07,1652,,,
8681406,2026-07,,1723,,
8681414,2026-07,,1618,,
8681481,2026-07,,1780,,
8681503,2026-07,,1663,,
8681520,2026-07,1583,1555,,
8681619,2026-07,1561,,,
8681627,2026-07,1412,,,
8681635,2026-07,1720,1753,,
8681732,2026-07,1725,,,
8681767,2026-07,1613,1615,,
8681848,2026-07,1564,,,
8681864,2026-07,1567,,,
8681910,2026-07,,1710,,
8682291,2026-07,1685,,,
8682305,2026-07,1624,,,
8682356,2026-07,,1617,,
8682429,2026-07,1600,1692,,
8682437,2026-07,1522,1586,,
8682445,2026-07,1674,,,
8682470,2026-07,1548,,,
8682526,2026-07,1738,1778,,
8682585,2026-07,,1648,,
8682593,2026-07,1703,,,
8682607,2026-07,1492,,,
8682623,2026-07,1480,,,
8682631,2026-07,1594,,,
8682658,2026-07,1718,,,
8682674,2026-07,,1695,,
8682690,2026-07,1594,,,
8682810,2026-07,1545,1521,,
8682844,2026-07,1646,1659,,
8682852,2026-07,1528,,,
8682895,2026-07,,1766,,
8682909,2026-07,1578,,,
8682925,2026-07,1550,,,
8682968,2026-07,,1825,1702,
8683000,2026-07,1567,,,
8683093,2026-07,,1734,,
8683107,2026-07,,1640,,
8683255,2026-07,,1529,,
8683271,2026-07,,1653,,
8683280,2026-07,,1525,,
8683298,2026-07,1762,1676,,
8683344,2026-07,1805,,1888,
8683360,2026-07,1524,,,
8683395,2026-07,1503,,,
8683417,2026-07,1471,,,
8683484,2026-07,1636,,,
8683662,2026-07,,1590,,
8683670,2026-07,1473,,,
8683689,2026-07,1689,,,
8683697,2026-07,1514,,,
8683719,2026-07,1593,,,
8683727,2026-07,1654,1662,,
8683808,2026-07,1526,,,
8683832,2026-07,1542,,,
8683883,2026-07,1626,,,
8683905,2026-07,,1588,,
8683999,2026-07,,1869,,
8684006,2026-07,1587,,,
8684049,2026-07,1545,1609,,
8684057,2026-07,1545,1694,,
8684073,2026-07,1558,,,
8684189,2026-07,,1780,,
8684219,2026-07,1521,,,
8684278,2026-07,,,1741,
8684308,2026-07,1685,,,
8684316,2026-07,,1598,,
8684324,2026-07,,1493,,
8684332,2026-07,,1652,,
8684367,2026-07,1632,,,
8684375,2026-07,1734,1746,,
8684391,2026-07,,1605,,
8684421,2026-07,1642,,,
8684448,2026-07,1594,1577,,
8684499,2026-07,,1456,,
8684502,2026-07,,1690,,
8684553,2026-07,1804,1798,,
8684600,2026-07,1567,1663,,
8684650,2026-07,1689,,,
8684669,2026-07,1545,1575,,
8684693,2026-07,,1512,,
8684731,2026-07,1714,1640,,
8684766,2026-07,1782,,,
8684960,2026-07,1560,,,
8685215,2026-07,,1603,,
8685223,2026-07,1711,,,
8685274,2026-07,1601,,,
8685290,2026-07,1554,,,
8685320,2026-07,1612,,,
8685347,2026-07,,1576,,
8685363,2026-07,1569,,,
8685380,2026-07,1765,1757,,
8685398,2026-07,,,1634,
8685401,2026-07,,1679,,
8685517,2026-07,,1619,,
8685568,2026-07,1703,1810,,
8685576,2026-07,,1837,,
8685606,2026-07,1753,,,
8685622,2026-07,,1827,,
8685711,2026-07,1490,,,
8685789,2026-07,1620,,,
8685797,2026-07,1908,1558,,
8685843,2026-07,1663,,,
8685932,2026-07,1516,,,
8685975,2026-07,1451,,,
8686106,2026-07,1426,,,
8686165,2026-07,1872,,,
8686297,2026-07,,1478,,
8686300,2026-07,1543,,,
8686351,2026-07,,1647,,
8686394,2026-07,,1661,,
8686440,2026-07,,1520,,
8686459,2026-07,1762,1607,,
8686475,2026-07,,1444,,
8686483,2026-07,1677,1687,,
8686491,2026-07,1817,1774,,
8686505,2026-07,,1532,,
8686513,2026-07,1483,,,
8686530,2026-07,,1721,,
8686564,2026-07,1603,,,
8686572,2026-07,,1603,,
8686602,2026-07,,1682,,
8686688,2026-07,1540,1496,,
8686742,2026-07,,,1574,
8686750,2026-07,,1536,,
8686769,2026-07,,1601,,
8686823,2026-07,1704,,,
8686831,2026-07,,1484,,
8686866,2026-07,,1447,,
8686874,2026-07,,1471,,
8686890,2026-07,1630,,,
8686904,2026-07,1717,,,
8686939,2026-07,,1586,,
8686947,2026-07,1519,,,
8686963,2026-07,,1603,,
8686980,2026-07,1473,1504,,
8687005,2026-07,1744,,,
8687013,2026-07,1546,1504,,
8687021,2026-07,1527,1503,,
8687064,2026-07,1549,,,
8687072,2026-07,,1487,,
8687099,2026-07,,1673,,
8687226,2026-07,1478,,,
8687471,2026-07,,1554,,
8687528,2026-07,1597,1630,,
8687633,2026-07,1476,,,
8687714,2026-07,1629,1655,1569,
8687722,2026-07,1599,1659,,
8687730,2026-07,1568,,,
8687773,2026-07,1671,1599,,
8687811,2026-07,1628,1511,,
8687838,2026-07,1432,1421,,
8687897,2026-07,,1747,,
8687900,2026-07,1784,,,
8687927,2026-07,1799,1699,,
8687943,2026-07,,1511,,
8687978,2026-07,1746,1765,,
8687986,2026-07,1718,1652,,
8688060,2026-07,,1438,1506,
8688168,2026-07,,,1669,
8688230,2026-07,1781,1707,,
8688273,2026-07,,1534,,
8688290,2026-07,1699,1669,,
8688443,2026-07,,1804,,
8688532,2026-07,,1590,,
8688591,2026-07,1612,1537,,
8688605,2026-07,,1604,,
8688621,2026-07,1604,1561,,
8688630,2026-07,,1701,,
8688656,2026-07,1604,1620,,
8688672,2026-07,1883,,,
8688702,2026-07,,1571,,
8688710,2026-07,1584,1539,,
8688729,2026-07,1806,1636,,
8688745,2026-07,1675,,,
8688761,2026-07,,1667,,
8688885,2026-07,,1482,,
8688907,2026-07,1747,,,
8688915,2026-07,1664,,,
8688940,2026-07,,1581,,
8689032,2026-07,1433,,1403,
8689040,2026-07,,1858,,
8689105,2026-07,1531,,,
8689113,2026-07,1538,,,
8689121,2026-07,1650,,,
8689130,2026-07,1501,1595,,
8689270,2026-07,1411,,,
8689296,2026-07,,1481,,
8689334,2026-07,,1612,,
8689342,2026-07,,,1499,
8689385,2026-07,,1466,,
8689423,2026-07,1800,1789,,
8689431,2026-07,1688,,,
8689512,2026-07,,1737,,
8689547,2026-07,1503,1731,,
8689563,2026-07,,1440,,
8689571,2026-07,,1703,,
8689598,2026-07,1831,1706,1789,
8689644,2026-07,1584,1658,1590,
8689660,2026-07,,,1595,
8689695,2026-07,1861,,,
8689709,2026-07,1607,,,
8689741,2026-07,,,1404,
8689784,2026-07,,,1535,
8689806,2026-07,,,1601,
8689873,2026-07,1628,,1423,
8690006,2026-07,1512,,,
8690049,2026-07,1545,1564,,
8690057,2026-07,,1415,,
8690278,2026-07,1486,,,
8690316,2026-07,1676,,,
8690375,2026-07,1470,,,
8690413,2026-07,,1562,,
8690588,2026-07,1765,,,
8690600,2026-07,,1771,,
8690618,2026-07,1590,,,
8690715,2026-07,1485,,,
8690766,2026-07,1733,,,
8690812,2026-07,1633,1664,,
8690979,2026-07,1693,,,
8691045,2026-07,1744,,,
8691118,2026-07,1587,,,
8691215,2026-07,1577,1616,,
8691223,2026-07,1570,,,
8691240,2026-07,1606,,,
8691347,2026-07,,,1540,
8691355,2026-07,,1588,,
8691452,2026-07,,1634,,
8691495,2026-07,1654,,,
8691568,2026-07,1617,,,
8691592,2026-07,1654,,,
8691622,2026-07,1723,,,
8691630,2026-07,1700,,,
8691665,2026-07,1597,,,
8691746,2026-07,,,1736,
8691835,2026-07,1632,,,
8691851,2026-07,1657,,,
8691878,2026-07,1646,,,
8691894,2026-07,1522,,,
8691991,2026-07,1807,1731,,
8692033,2026-07,,1779,1771,
8692041,2026-07,1819,,,
8692190,2026-07,1708,1686,,
8692254,2026-07,1552,,,
8692300,2026-07,1425,,,
8692394,2026-07,1670,1631,,
8692505,2026-07,1611,,,
8692556,2026-07,1709,1681,,
8692564,2026-07,1534,,,
8692580,2026-07,1711,,,
8692750,2026-07,1718,,,
8692769,2026-07,,1751,1606,
8692807,2026-07,1494,,,
8692912,2026-07,1668,1615,,
8693005,2026-07,1568,1492,,
8693145,2026-07,1541,,,
8693161,2026-07,,1510,,
8693200,2026-07,1610,,,
8693293,2026-07,1585,,,
8693323,2026-07,1631,,,
8693366,2026-07,1757,,,
8693412,2026-07,1598,1587,,
8693536,2026-07,1618,,,
8693722,2026-07,1627,,,
8693730,2026-07,1578,,,
8693781,2026-07,1655,,,
8693943,2026-07,1620,,,
8693951,2026-07,1630,,,
8694028,2026-07,1559,,,
8694273,2026-07,1555,,,
8694346,2026-07,1577,,,
8694559,2026-07,1678,,,
8694567,2026-07,1613,1633,,
8694656,2026-07,1610,1517,,
8694770,2026-07,1430,,,
8694826,2026-07,1596,,,
8694893,2026-07,,1863,1636,
8695008,2026-07,,1456,,
8695270,2026-07,1994,,1758,
8695512,2026-07,1484,,,
8695520,2026-07,1654,,,
8695547,2026-07,1705,1705,,
8695598,2026-07,1656,,,
8695679,2026-07,1688,1637,,
8695792,2026-07,1687,,,
8695857,2026-07,1549,,,
8695989,2026-07,,1559,,
8696306,2026-07,,1645,,
8696454,2026-07,1430,,,
8696730,2026-07,1563,1565,,
8696748,2026-07,1610,,,
8696764,2026-07,1559,,,
8696772,2026-07,1531,,,
8696985,2026-07,1549,,,
8697000,2026-07,1608,,,
8697078,2026-07,1459,,,
8697213,2026-07,,1584,1658,
8697221,2026-07,,,1435,
8697256,2026-07,1453,1466,,
8697299,2026-07,1584,1559,,
8697310,2026-07,,1576,,
8697396,2026-07,1516,,,
8697515,2026-07,1574,,,
8697531,2026-07,1580,,,
8697540,2026-07,1470,,,
8697558,2026-07,1671,,,
8697566,2026-07,1825,1735,,
8697582,2026-07,1795,1773,,
8697604,2026-07,1484,,,
8697655,2026-07,1557,,,
8697744,2026-07,1558,,,
8698074,2026-07,1671,,,
8698392,2026-07,1597,,,
8698490,2026-07,1565,,,
8698562,2026-07,1464,,,
8698597,2026-07,1638,,,
8698635,2026-07,1654,,1907,
8698775,2026-07,1704,,,
8699003,2026-07,1652,,,
8699100,2026-07,1645,,,
8699127,2026-07,1761,1745,,
8699135,2026-07,1619,,,
8699160,2026-07,1543,,,
8699208,2026-07,1584,,,
8699283,2026-07,,1438,,
8699372,2026-07,1553,,,
8699470,2026-07,1486,,,
8699518,2026-07,1715,,,
8699542,2026-07,1543,,,
8699550,2026-07,1671,1665,,
8699577,2026-07,1594,,,
8699585,2026-07,1590,,,
8699623,2026-07,1476,,,
8699658,2026-07,1638,,,
8699682,2026-07,1567,,,
8699690,2026-07,1508,,,
8699704,2026-07,1621,,,
8699712,2026-07,1534,,,
8699720,2026-07,1681,1669,,
8699755,2026-07,1509,,,
8699801,2026-07,1561,,,
8699917,2026-07,1547,,,
8699984,2026-07,1511,,,
15400565,2026-07,1803,,,
39922723,2026-07,2183,2001,1962,
39923258,2026-07,1794,,1842,
63100592,2026-07,1581,,,1
63100630,2026-07,2442,2269,2137,
150101621,2026-07,1432,,,1
150109620,2026-07,1823,1766,,
150110649,2026-07,1946,1904,,
331059502,2026-07,1701,1641,1641,1
331059530,2026-07,1613,1668,1595,
331105024,2026-07,1717,1595,,
331105249,2026-07,1442,1592,1563,
331105409,2026-07,1485,1446,,1
331105418,2026-07,,1463,,
331105427,2026-07,1575,1660,,
331105463,2026-07,1504,,,1
331110187,2026-07,,1401,,
331110211,2026-07,1429,1475,,
331110418,2026-07,1531,1611,1642,1
574000055,2026-07,1424,,,
574000063,2026-07,,1673,,
574000098,2026-07,1541,,,
574000179,2026-07,1524,,,
574000233,2026-07,1610,,,
574000250,2026-07,1670,,,
574000276,2026-07,1581,,,
574000284,2026-07,1586,,,
574000497,2026-07,1586,,,
574000500,2026-07,1578,,,
574000578,2026-07,1562,,,
574000683,2026-07,1498,,,
574000691,2026-07,1537,,,
574000713,2026-07,1413,,,
574000721,2026-07,1438,,,
574000780,2026-07,1619,,,
574000900,2026-07,1444,,,
574000985,2026-07,1551,,,
574001043,2026-07,1530,,,
574001205,2026-07,1647,,,
574001256,2026-07,1570,,,
574001280,2026-07,1588,1534,,
574001337,2026-07,1675,,,
574001361,2026-07,,1643,,
574001370,2026-07,1595,1622,,
574001418,2026-07,,1443,,
574002007,2026-07,,1403,,
574002023,2026-07,,1485,,
574002104,2026-07,1511,,,
574002147,2026-07,,1417,1526,
574002422,2026-07,,,1424,
574002503,2026-07,1590,,,
574002570,2026-07,1708,1559,,
574002872,2026-07,,1522,,
574002953,2026-07,,1428,,
574002961,2026-07,,1465,,
574003160,2026-07,,1858,,
574003330,2026-07,,1672,,
574003453,2026-07,1581,,,
574003461,2026-07,,1814,,
574003496,2026-07,,1660,,
574003569,2026-07,,1801,,
574003763,2026-07,,1869,,
574003992,2026-07,,1642,,
574005766,2026-07,,1530,,
574005863,2026-07,1706,,,
574006088,2026-07,1709,,,
574006347,2026-07,,1702,,
574006657,2026-07,,1681,,
574006916,2026-07,,1745,,
574006959,2026-07,,1618,,
574007092,2026-07,,1440,,
574007629,2026-07,,1559,,
574008030,2026-07,,1582,,
574008188,2026-07,,1437,,
574008200,2026-07,,1465,,
574008218,2026-07,,1455,,
574008358,2026-07,,1623,,
574008390,2026-07,1854,,,
574008404,2026-07,1558,,,
574008544,2026-07,1709,,,
574008919,2026-07,,1687,,
574008943,2026-07,1561,,,
574008960,2026-07,,1733,,
574009010,2026-07,,1456,,
574009044,2026-07,,1794,,
574009117,2026-07,,1854,,
574009168,2026-07,1537,,,
574009206,2026-07,,1438,,
574009516,2026-07,1494,,,
574009532,2026-07,,1829,,
574009567,2026-07,1433,,,
574009648,2026-07,,1589,,
574009842,2026-07,,1461,,
574009990,2026-07,,1401,,
